"Time","Pyranometre_Est_Wm.mean","Pyranometre_Nord_Wm.mean","Pyranometre_Ouest_Wm.mean","Pyranometre_Sud_Wm.mean"
"2020-04-29-21",0,0,0,0
"2020-04-29-22",0,0,0,0
"2020-04-29-23",0,0,0,0
"2020-04-30-00",0,0,0,0
"2020-04-30-01",0,0,0,0
"2020-04-30-02",0,0,0,0
"2020-04-30-03",0,0,0,0
"2020-04-30-04",0,0,0,0
"2020-04-30-05",0,0,0,0
"2020-04-30-06",0,0,0,0
"2020-04-30-07",0,0,0,0
"2020-04-30-08",0,0,0,0
"2020-04-30-09",0,0,0,0
"2020-04-30-10",1.5,0,0.5,4
"2020-04-30-11",2,0,0.5,3
"2020-04-30-12",1.5,0,0,0
"2020-04-30-13",0,0,1,0
"2020-04-30-14",2,0,1.5,1
"2020-04-30-15",0,0,0,0
"2020-04-30-16",2.5,0.5,3,2
"2020-04-30-17",5.5,0,8.08325,3
"2020-04-30-18",5.5,5.58325,74.9165,17
"2020-04-30-19",0,6.25,8.58325,1
"2020-04-30-20",0,0,0,0
"2020-04-30-21",0,0,0,0
"2020-04-30-22",0,0,0,0
"2020-04-30-23",0,0,0,0
"2020-05-01-00",0,0,0,0
"2020-05-01-01",0,0,0,0
"2020-05-01-02",0,0,0,0
"2020-05-01-03",0,0,0,0
"2020-05-01-04",0,0,0,0
"2020-05-01-05",0,0,0,0
"2020-05-01-06",0,0,0,0
"2020-05-01-07",0,0,0,0
"2020-05-01-08",0,0,0,0.5
"2020-05-01-09",0.5,0,0,0
"2020-05-01-10",0,0,1,0
"2020-05-01-11",0,0,0.5,0
"2020-05-01-12",0.5,0,2,6
"2020-05-01-13",9,0.5,18.75,15
"2020-05-01-14",4,1,10,13
"2020-05-01-15",0,0,0,0
"2020-05-01-16",0,0,0,0
"2020-05-01-17",2,1,14.25,6.5
"2020-05-01-18",0,0,0,0
"2020-05-01-19",0,0,0,0
"2020-05-01-20",0,0,0,0
"2020-05-01-21",0,0,0,0
"2020-05-01-22",0,0,0,0
"2020-05-01-23",0,0,0,0
"2020-05-02-00",0,0,0,0
"2020-05-02-01",0,0,0,0
"2020-05-02-02",0,0,0,0
"2020-05-02-03",0,0,0,0
"2020-05-02-04",0,0,0,0
"2020-05-02-05",0,0,0,0
"2020-05-02-06",0,0,0,0
"2020-05-02-07",0,0,0,0
"2020-05-02-08",3,1.5,8.5,2
"2020-05-02-09",17.16675,2.58325,30.91675,24
"2020-05-02-10",27.66675,7.25,40.3335,42
"2020-05-02-11",66,29.33325,78,107
"2020-05-02-12",61.91675,30,96.0065,106.50675
"2020-05-02-13",62.91675,37,104.83325,135
"2020-05-02-14",30.25,11.33325,52.50025,57
"2020-05-02-15",34.58325,11.41675,61.75,82
"2020-05-02-16",16.25,4.16675,32,31
"2020-05-02-17",1.5,0,3.5,5.5
"2020-05-02-18",0,0,0.5,0
"2020-05-02-19",0,0,0,0
"2020-05-02-20",0,0,0,0
"2020-05-02-21",0,0,0,0
"2020-05-02-22",0,0,0,0
"2020-05-02-23",0,0,0,0
"2020-05-03-00",0,0,0,0
"2020-05-03-01",0,0,0,0
"2020-05-03-02",0,0,0,0
"2020-05-03-03",0,0,0,0
"2020-05-03-04",0,0,0,0
"2020-05-03-05",0,0,0,0
"2020-05-03-06",0,0,0,0
"2020-05-03-07",0,0,0,0
"2020-05-03-08",19.66675,1.58325,7.5,10
"2020-05-03-09",22.58325,3,29,28.5
"2020-05-03-10",36.08325,11.75,50.5,40
"2020-05-03-11",42,15.41675,64.1665,57
"2020-05-03-12",42.16675,17.58325,67.24975,79
"2020-05-03-13",42,37,55,80.5
"2020-05-03-14",46,50.99975,80.58325,83.5
"2020-05-03-15",49,55.25,324.50675,83.5
"2020-05-03-16",37.5,50.49975,589.33325,72.5
"2020-05-03-17",26.5,38.66675,432.10675,36
"2020-05-03-18",13.33325,19.5,215.37025,23.5
"2020-05-03-19",11.41675,27.33325,104.59675,10.5
"2020-05-03-20",2,4.16675,3,0
"2020-05-03-21",0.5,0,0,0
"2020-05-03-22",0,0,0,0
"2020-05-03-23",0,0,0,0
"2020-05-04-00",0,0,0,0
"2020-05-04-01",0,0,0,0
"2020-05-04-02",0,0,0,0
"2020-05-04-03",0,0,0,0
"2020-05-04-04",0,0,0,0
"2020-05-04-05",0,0,0,0
"2020-05-04-06",0,0,0,0
"2020-05-04-07",123.09,0,0,0
"2020-05-04-08",215.33325,8.16675,1,0
"2020-05-04-09",78.5,13.5,5,1.5
"2020-05-04-10",275.60675,25.5,19.58325,26
"2020-05-04-11",65.25,36.5,33.83325,46
"2020-05-04-12",48,40.5,46.5,59
"2020-05-04-13",45,43,57,64
"2020-05-04-14",43.5,50.33325,73.25,64
"2020-05-04-15",39.08325,48.6665,331.22025,63
"2020-05-04-16",35.6665,48.74975,669.3865,60.5
"2020-05-04-17",35.5,43,613.387,43
"2020-05-04-18",29,38.5,411.7,37.5
"2020-05-04-19",22.3335,83.08675,237.78675,15.5
"2020-05-04-20",2,5.66675,3.5,0
"2020-05-04-21",2,0,0.5,0
"2020-05-04-22",1.5,0,0,0
"2020-05-04-23",1,0,0,0
"2020-05-05-00",0,0,0,0
"2020-05-05-01",0,0,0,0
"2020-05-05-02",0,0,0,0
"2020-05-05-03",0,0,0,0
"2020-05-05-04",0,0,0,0
"2020-05-05-05",0.5,0,0,0
"2020-05-05-06",0,0,0,0
"2020-05-05-07",2,0,1.5,0
"2020-05-05-08",45.58325,5.08325,14.58325,19
"2020-05-05-09",80.9165,21.75,47.5,44.5
"2020-05-05-10",112.1765,32.5,70.833,84.5
"2020-05-05-11",97.42,45.66675,87.83325,113.5
"2020-05-05-12",76,47.33325,105.08675,146
"2020-05-05-13",58.91675,31,103.5035,108.5
"2020-05-05-14",60,37,116.847,118
"2020-05-05-15",55.91675,49.9165,323.54,135.00675
"2020-05-05-16",60.3335,62.8335,590.4265,95
"2020-05-05-17",46.5,46.25,406.55975,86
"2020-05-05-18",30.5,27.66675,235.79,38
"2020-05-05-19",15,44.9023333333333,34.6666666666667,6
"2020-05-05-20",0.5,1.5,6.08325,0.5
"2020-05-05-21",0,0,0,0
"2020-05-05-22",1,0,0,0
"2020-05-05-23",0,0,0,0
"2020-05-06-00",0.5,0,0,0
"2020-05-06-01",0.5,0,0,0
"2020-05-06-02",0,0,0,0
"2020-05-06-03",0,0,0,0
"2020-05-06-04",0,0,0,0
"2020-05-06-05",0,0,0,0
"2020-05-06-06",0,0,0,0
"2020-05-06-07",112.75325,1,0,0
"2020-05-06-08",165.51675,5.75,1.5,5
"2020-05-06-09",67.58675,9.25,16.75,31.5
"2020-05-06-10",190.19325,31.41675,42.83325,64
"2020-05-06-11",61.16675,28,65.58325,83
"2020-05-06-12",77.5835,54.58325,93.91675,140
"2020-05-06-13",62.8335,47.4165,93.8335,108
"2020-05-06-14",43.58325,52.08325,86.91675,80.5
"2020-05-06-15",34.6665,52.58325,272.84675,78.5
"2020-05-06-16",25,41.6665,500.04675,62.5
"2020-05-06-17",25.5835,46.24975,586.8535,45
"2020-05-06-18",23.16675,38.5,455.12,34.5
"2020-05-06-19",18.3335,68.58325,237.08,12.5
"2020-05-06-20",0,0,3,0
"2020-05-06-21",1.5,0,0,0
"2020-05-06-22",0.5,0,0,0
"2020-05-06-23",0,0,0,0
"2020-05-07-00",0,0,0,0
"2020-05-07-01",0,0,0,0
"2020-05-07-02",0,0,0,0
"2020-05-07-03",0,0,0,0
"2020-05-07-04",0,0,0,0
"2020-05-07-05",0,0,0,0
"2020-05-07-06",0,0,0,0
"2020-05-07-07",108.3465,0,0,0
"2020-05-07-08",222.59325,9.16675,1,0
"2020-05-07-09",62.42025,19.75025,6.5,1.5
"2020-05-07-10",265.33675,28.5,21.25,30.5
"2020-05-07-11",67.66325,34.5,40.41675,51
"2020-05-07-12",50.5,43.58325,51.5,77.5
"2020-05-07-13",48,42.6665,74.3335,93
"2020-05-07-14",44,46.08325,89.41675,99
"2020-05-07-15",41,55.16675,300.50675,91.5
"2020-05-07-16",41.08325,47.6665,601.04,76
"2020-05-07-17",34.24975,46.25,505.62675,68.5
"2020-05-07-18",25.41675,38.5,368.22675,49
"2020-05-07-19",13,37.59025,106.1,20
"2020-05-07-20",3.5,0.5,8.5,0
"2020-05-07-21",2,0,0,0
"2020-05-07-22",0.5,0,0,0
"2020-05-07-23",0.5,0,0,0
"2020-05-08-00",0,0,0,0
"2020-05-08-01",0.5,0,0,0
"2020-05-08-02",0,0,0,0
"2020-05-08-03",0,0,0,0
"2020-05-08-04",0,0,0,0
"2020-05-08-05",0,0,0,0
"2020-05-08-06",0,0,0,0
"2020-05-08-07",20.75,0.5,0.5,0.5
"2020-05-08-08",110.9265,13.5,22.74975,26
"2020-05-08-09",88.0865,23.33325,27.5,43.5
"2020-05-08-10",267.1765,34,36.5,52
"2020-05-08-11",82.9165,41.5,47.5,71.5
"2020-05-08-12",67.25,47.08325,73.25,105
"2020-05-08-13",50,49.4165,71.16675,91
"2020-05-08-14",49,51.58325,106.6735,118.5
"2020-05-08-15",46,46.41675,202.0135,103
"2020-05-08-16",41.1665,49.0835,435.2935,96.5
"2020-05-08-17",40.6665,35.58325,253.7065,75
"2020-05-08-18",31,26.75,196.9235,52
"2020-05-08-19",17.75025,51.5965,115.3435,15.5
"2020-05-08-20",3,3.58325,8,0
"2020-05-08-21",0,0,0,0
"2020-05-08-22",0,0,0,0
"2020-05-08-23",0,0,0,0
"2020-05-09-00",0.5,0,0,0
"2020-05-09-01",0,0,0,0
"2020-05-09-02",0,0,0,0
"2020-05-09-03",0,0,0,0
"2020-05-09-04",0,0,0,0
"2020-05-09-05",0,0,0,0
"2020-05-09-06",0,0,0,0
"2020-05-09-07",115.66675,0.5,0,0
"2020-05-09-08",249.10675,17.25,4,0
"2020-05-09-09",77.9235,21.25,7.5,5.5
"2020-05-09-10",304.32325,31.5,27.08325,37
"2020-05-09-11",72.75,39.5,39.41675,51.5
"2020-05-09-12",58,45.66675,59.5,76.5
"2020-05-09-13",55.41675,44.08325,92.25325,124.5
"2020-05-09-14",63.3335,46.66675,126.43325,136.00675
"2020-05-09-15",55.5,33,107.17325,99
"2020-05-09-16",41,23.66675,89.92325,56.5
"2020-05-09-17",8,1.5,6,1.5
"2020-05-09-18",1,0,0.5,0
"2020-05-09-19",1.5,0,1,1
"2020-05-09-20",0,0,0.5,0
"2020-05-09-21",2,0,0,0
"2020-05-09-22",3,0,0,0
"2020-05-09-23",0,0,0,0
"2020-05-10-00",0,0,0,0
"2020-05-10-01",0.5,0,0,0
"2020-05-10-02",0,0,0,0
"2020-05-10-03",0,0,0,0
"2020-05-10-04",0,0,0,0
"2020-05-10-05",0,0,0,0
"2020-05-10-06",0,0,0,0
"2020-05-10-07",79.50325,0,0,0
"2020-05-10-08",107,9.75,8.5,6.5
"2020-05-10-09",63.2535,11.25,28.0835,30.5
"2020-05-10-10",296.15325,33.5,35.41675,50.5
"2020-05-10-11",76.4165,40.58325,58.16675,97.5
"2020-05-10-12",60.75,37.16675,87.3335,107.5
"2020-05-10-13",72.9165,54.25,121.34675,169.02
"2020-05-10-14",22.25,10.33325,42.3335,38.5
"2020-05-10-15",10.5,2.08325,22.41675,14.5
"2020-05-10-16",4,0.5,16.75,8
"2020-05-10-17",12.41675,3.08325,25.91675,22.5
"2020-05-10-18",3,0,4,0.5
"2020-05-10-19",0.5,0,0,0
"2020-05-10-20",0,0,0,0
"2020-05-10-21",0.5,0,0,0
"2020-05-10-22",1,0,0,0
"2020-05-10-23",0.5,0,0,0
"2020-05-11-00",0.5,0,0,0
"2020-05-11-01",0,0,0,0
"2020-05-11-02",0,0,0,0
"2020-05-11-03",0,0,0,0
"2020-05-11-04",0,0,0,0
"2020-05-11-05",0,0,0,0
"2020-05-11-06",0.5,0,0,0
"2020-05-11-07",66.75675,0,0.5,0
"2020-05-11-08",130.43675,13.3335,12.08325,0
"2020-05-11-09",89.51325,16.5835,24.41675,30.5
"2020-05-11-10",87.76025,18.25,32.66675,54
"2020-05-11-11",66.83675,42.58325,56,63
"2020-05-11-12",64.41675,54.66675,84.59,93.5
"2020-05-11-13",73.75,65.42,139.86,137.00675
"2020-05-11-14",47.58325,32,84.58675,81
"2020-05-11-15",48,35.5,125.52,101.5
"2020-05-11-16",39.58325,28,98.42325,78.5
"2020-05-11-17",21.25,8.6665,33.75,31.5
"2020-05-11-18",11.5,3.5,22.83325,15
"2020-05-11-19",2,0,7.58325,3
"2020-05-11-20",0,0,0,0
"2020-05-11-21",0,0,0,0
"2020-05-11-22",0.5,0,0,0
"2020-05-11-23",0,0,0,0
"2020-05-12-00",0,0,0,0
"2020-05-12-01",0,0,0,0
"2020-05-12-02",0,0,0,0
"2020-05-12-03",0,0,0,0
"2020-05-12-04",0,0,0,0
"2020-05-12-05",0,0,0,0
"2020-05-12-06",0,0,0,0
"2020-05-12-07",0,0,0,0
"2020-05-12-08",0,0,0.5,0
"2020-05-12-09",1,0,5.16675,3.5
"2020-05-12-10",25.08325,9.33325,36.1665,30
"2020-05-12-11",97.75,35.58325,64.6665,123.5
"2020-05-12-12",66.66675,39.6665,78.16675,127.5
"2020-05-12-13",54.91675,41.66675,98.5035,145.5
"2020-05-12-14",57.41675,38.16675,140.353,152.01325
"2020-05-12-15",45.25,26.33325,118.93,98.5
"2020-05-12-16",30.91675,29.9165,250.53675,89.5
"2020-05-12-17",31.41675,25.41675,191.68675,76
"2020-05-12-18",11,9.9165,96.84,25
"2020-05-12-19",3,0,4,2.5
"2020-05-12-20",0,0,0,0
"2020-05-12-21",0,0,0,0
"2020-05-12-22",0,0,0,0
"2020-05-12-23",0,0,0,0
"2020-05-13-00",0,0,0,0
"2020-05-13-01",0,0,0,0
"2020-05-13-02",0,0,0,0
"2020-05-13-03",0,0,0,0
"2020-05-13-04",0,0,0,0
"2020-05-13-05",0,0,0,0
"2020-05-13-06",0,0,0,0
"2020-05-13-07",0,0,0,0
"2020-05-13-08",0,0,0,0
"2020-05-13-09",40.67,7.25,23.41675,18
"2020-05-13-10",32.5,6.1665,32.66675,40
"2020-05-13-11",32.91675,7.83325,32.08325,52
"2020-05-13-12",20.66675,5.16675,28.5,30
"2020-05-13-13",29.41675,22.08325,81.41325,76
"2020-05-13-14",47.6665,35.16675,115.26325,118.0135
"2020-05-13-15",43,29.4165,125.92025,101.5
"2020-05-13-16",19.3335,5.66675,41.8335,37
"2020-05-13-17",8.41675,2.08325,30.00325,17
"2020-05-13-18",2,0,1.5,1
"2020-05-13-19",0,0,0,0
"2020-05-13-20",0,0,0,0
"2020-05-13-21",0,0,0,0
"2020-05-13-22",0,0,0,0
"2020-05-13-23",0,0,0,0
"2020-05-14-00",0,0,0,0
"2020-05-14-01",0,0,0,0
"2020-05-14-02",0,0,0,0
"2020-05-14-03",0,0,0,0
"2020-05-14-04",0,0,0,0
"2020-05-14-05",0,0,0,0
"2020-05-14-06",0,0,0,0
"2020-05-14-07",1.5,0,0,0
"2020-05-14-08",0.5,0,1.5,1
"2020-05-14-09",11.8335,0.5,9,12.5
"2020-05-14-10",0.5,0,0,0
"2020-05-14-11",17.75,3.5,33.66675,27.5
"2020-05-14-12",15,3,24.33325,27.5
"2020-05-14-13",23.8335,1,34.25,41
"2020-05-14-14",27.91675,7.6665,52.6665,47
"2020-05-14-15",38,9.66675,57.1665,61
"2020-05-14-16",28.0835,7.6665,54.08325,49
"2020-05-14-17",10.5,4.08325,25,21.5
"2020-05-14-18",11,2.5,36.66675,23
"2020-05-14-19",0.5,0.5,7.08325,0.5
"2020-05-14-20",0,0,0,0
"2020-05-14-21",0,0,0,0
"2020-05-14-22",0,0,0,0
"2020-05-14-23",0,0,0,0
"2020-05-15-00",0,0,0,0
"2020-05-15-01",0,0,0,0
"2020-05-15-02",0,0,0,0
"2020-05-15-03",0,0,0,0
"2020-05-15-04",0,0,0,0
"2020-05-15-05",0,0,0,0
"2020-05-15-06",0,0,0,0
"2020-05-15-07",0,0,0,0
"2020-05-15-08",0,0,0,0
"2020-05-15-09",0,0,0,0
"2020-05-15-10",0,0,0.5,0
"2020-05-15-11",3,0,3,3
"2020-05-15-12",8.5,0.5,15.08325,14
"2020-05-15-13",24.5835,8.16675,47.5,42.5
"2020-05-15-14",32.6665,12.83325,49.41675,68
"2020-05-15-15",50,24.8335,104.1735,103
"2020-05-15-16",11.41675,3.58325,29.08325,25.5
"2020-05-15-17",0.5,0,0,0
"2020-05-15-18",0,0,0,0
"2020-05-15-19",0,0,0,0
"2020-05-15-20",0,0,0,0
"2020-05-15-21",0,0,0,0
"2020-05-15-22",0,0,0,0
"2020-05-15-23",0,0,0,0
"2020-05-16-00",0,0,0,0
"2020-05-16-01",0,0,0,0
"2020-05-16-02",0,0,0,0
"2020-05-16-03",0,0,0,0
"2020-05-16-04",0,0,0,0
"2020-05-16-05",0,0,0,0
"2020-05-16-06",0,0,0,0
"2020-05-16-07",0,0,0,0
"2020-05-16-08",4.5,0,4.5,6
"2020-05-16-09",51.91675,15.5835,35.3335,37
"2020-05-16-10",248.02675,33.58325,49.41675,82
"2020-05-16-11",85.33325,31.91675,70.33325,105.5
"2020-05-16-12",36.6665,13,60,56.5
"2020-05-16-13",36.16675,10.4165,52.5,57.5
"2020-05-16-14",56,16.58325,61.8335,94.5
"2020-05-16-15",46.5,41.75,243.37325,137.5
"2020-05-16-16",50.58325,33.49975,197.4865,95.5
"2020-05-16-17",23.5835,5.58325,21.33325,29
"2020-05-16-18",7.91675,0,5.5,9
"2020-05-16-19",4,0,1.5,3
"2020-05-16-20",0,0,0,0
"2020-05-16-21",0,0,0,0
"2020-05-16-22",0.5,0,0,0
"2020-05-16-23",0.5,0,0,0
"2020-05-17-00",0,0,0,0
"2020-05-17-01",0,0,0,0
"2020-05-17-02",0,0,0,0
"2020-05-17-03",0,0,0,0
"2020-05-17-04",0,0,0,0
"2020-05-17-05",0,0,0,0
"2020-05-17-06",0,0,0,0
"2020-05-17-07",9.8335,0,0,0
"2020-05-17-08",37.9235,0,6.5,10
"2020-05-17-09",49.42325,6.08325,10,23
"2020-05-17-10",132.17,13.3335,21.8335,63
"2020-05-17-11",71.5835,27.16675,41.33325,104
"2020-05-17-12",64.25,39.08325,77.58325,125.5
"2020-05-17-13",67.41675,47.24975,96.5035,146.50675
"2020-05-17-14",73.5,55.00025,136.28,144
"2020-05-17-15",52.41675,41.6665,210.68675,120.5
"2020-05-17-16",42.16675,44.33325,354.09975,97.5
"2020-05-17-17",36.6665,41.66675,323.44675,70.5
"2020-05-17-18",43,46.33325,487.3335,70
"2020-05-17-19",27.33325,88.67,298.0535,33
"2020-05-17-20",5.5,21.67,31.08325,1
"2020-05-17-21",0,0,0,0
"2020-05-17-22",1,0,0,0
"2020-05-17-23",0.5,0,0,0
"2020-05-18-00",0,0,0,0
"2020-05-18-01",0,0,0,0
"2020-05-18-02",0,0,0,0
"2020-05-18-03",0,0,0,0
"2020-05-18-04",0,0,0,0
"2020-05-18-05",0,0,0,0
"2020-05-18-06",0,0,0,0
"2020-05-18-07",106.43325,0,0,0
"2020-05-18-08",252.01325,13.5,4,0
"2020-05-18-09",122.42325,22.75025,7,9
"2020-05-18-10",370.1735,29.91675,24.66675,46.5
"2020-05-18-11",70.41675,38.5,35.91675,76.5
"2020-05-18-12",52,42.5,46,86
"2020-05-18-13",46.5,44.08325,63.58325,97.5
"2020-05-18-14",45.5,47.83325,74.4165,94.5
"2020-05-18-15",39,48.24975,242.8235,87
"2020-05-18-16",33.66675,53.08325,628.1065,81.5
"2020-05-18-17",31.1665,45.58325,579.5735,71
"2020-05-18-18",26.83325,45,466.95975,53
"2020-05-18-19",16.8335,88.09,302.12,24
"2020-05-18-20",4.91675,16.00325,30.00325,0.5
"2020-05-18-21",1,0,0,0
"2020-05-18-22",2,0,0,0
"2020-05-18-23",1.5,0,0,0
"2020-05-19-00",1,0,0,0
"2020-05-19-01",0,0,0,0
"2020-05-19-02",0,0,0,0
"2020-05-19-03",0,0,0,0
"2020-05-19-04",0,0,0,0
"2020-05-19-05",0,0,0,0
"2020-05-19-06",0,0,0,0
"2020-05-19-07",108.83325,1.5,0,0
"2020-05-19-08",262.7465,15.5835,6,0
"2020-05-19-09",120.09025,24.83325,9.5,9.5
"2020-05-19-10",433.41325,33,29.75,48
"2020-05-19-11",61.91675,43,41,75
"2020-05-19-12",60,45.6665,54,83.5
"2020-05-19-13",51.5,51,72.25,101
"2020-05-19-14",47.5,55.1665,92.8335,98
"2020-05-19-15",43,57.25,257.6065,102.5
"2020-05-19-16",30.08325,35.58325,398.49975,66
"2020-05-19-17",27.8335,34.41675,401.48675,60
"2020-05-19-18",29.5,25.08325,247.48325,39.5
"2020-05-19-19",28,81.75325,191.42325,29.5
"2020-05-19-20",4.41675,12.33325,29.41675,3.5
"2020-05-19-21",1.5,0.5,1,0.5
"2020-05-19-22",2.5,0,0,0
"2020-05-19-23",2,0,0,0
"2020-05-20-00",3,0,0,0
"2020-05-20-01",0,0,0,0
"2020-05-20-02",0.5,0,0,0
"2020-05-20-03",0,0,0,0
"2020-05-20-04",0,0,0,0
"2020-05-20-05",0,0,0,0
"2020-05-20-06",0,0,0,0
"2020-05-20-07",111.4365,1.5,0,0
"2020-05-20-08",295.4035,18.25,9,2
"2020-05-20-09",113.1735,24.5,10,11
"2020-05-20-10",477.1465,35.5,27.5835,51.5
"2020-05-20-11",63.91675,40.5,42.5,76
"2020-05-20-12",53,45,45.91675,90.5
"2020-05-20-13",50.5,48.24975,62.1665,102.5
"2020-05-20-14",47,48.08325,74.91675,98
"2020-05-20-15",41.24975,58.25025,240.34675,97.5
"2020-05-20-16",36.74975,53.66675,674.08,91
"2020-05-20-17",35.58325,51.5,598.95975,73.5
"2020-05-20-18",28.91675,44,513.09325,59.5
"2020-05-20-19",27.75,109.34325,357.1735,35
"2020-05-20-20",17.08325,54.58675,51.92325,2.5
"2020-05-20-21",0.5,0,0,0
"2020-05-20-22",1,0,0,0
"2020-05-20-23",2.5,0,0,0
"2020-05-21-00",0,0,0,0
"2020-05-21-01",1,0,0,0
"2020-05-21-02",0,0,0,0
"2020-05-21-03",0,0,0,0
"2020-05-21-04",0,0,0,0
"2020-05-21-05",0,0,0,0
"2020-05-21-06",0,0,0,0
"2020-05-21-07",108.40675,0,0,0
"2020-05-21-08",320.10975,17.16675,5.5,1.5
"2020-05-21-09",117.67675,28.5,14.6665,12
"2020-05-21-10",502.4,39,29.66675,52.5
"2020-05-21-11",60.91675,42,43.5,81
"2020-05-21-12",54.5,44.58325,51.5,91
"2020-05-21-13",53,49.33325,69.75,96
"2020-05-21-14",51,56.16675,82.25,106
"2020-05-21-15",44.5,54.08325,228.56675,93
"2020-05-21-16",42,53.58325,664.74675,90
"2020-05-21-17",37.58325,54.58325,599.01325,73
"2020-05-21-18",33.58325,45.75,496,60.5
"2020-05-21-19",30,105.0765,358.24,31
"2020-05-21-20",13.25,51.50675,58.00675,3
"2020-05-21-21",0,0,0,0
"2020-05-21-22",0,0,0,0
"2020-05-21-23",2.5,0,0,0
"2020-05-22-00",1,0,0,0
"2020-05-22-01",0,0,0,0
"2020-05-22-02",1,0,0,0
"2020-05-22-03",0,0,0,0
"2020-05-22-04",0,0,0,0
"2020-05-22-05",0,0,0,0
"2020-05-22-06",1.5,0,0,0
"2020-05-22-07",85.42325,3,3,1.5
"2020-05-22-08",246.51975,20.83325,11.5,13.5
"2020-05-22-09",116.5,27.41675,26.58325,25.5
"2020-05-22-10",402.04,38,40,65.5
"2020-05-22-11",73.5,42,46,86.5
"2020-05-22-12",58.5,47.58325,59.08325,96
"2020-05-22-13",57.5,55.0835,75.75,103.5
"2020-05-22-14",51.91675,61.5,100.0035,122.5
"2020-05-22-15",38.66675,48.4165,242.50025,120
"2020-05-22-16",54.5,62.91675,698.88,118
"2020-05-22-17",34.5,56.83325,530.0535,80.5
"2020-05-22-18",37.08325,39,279.11325,57.5
"2020-05-22-19",12.33325,20.25,101.18,17
"2020-05-22-20",3,1,8.58325,0.5
"2020-05-22-21",0,0,0,0
"2020-05-22-22",0,0,0,0.5
"2020-05-22-23",1.5,0,0.5,0
"2020-05-23-00",1.5,0,0,0
"2020-05-23-01",3,0,0,0
"2020-05-23-02",1.5,0,0,0
"2020-05-23-03",1,0,0,0
"2020-05-23-04",1,0,0,0
"2020-05-23-05",1,0,0,0
"2020-05-23-06",0.5,0,0,0
"2020-05-23-07",107.43,5.16675,11.66675,9
"2020-05-23-08",127.09325,12.83325,11.5,14
"2020-05-23-09",114.83975,36.5,50.5,38
"2020-05-23-10",233.84,39.75,70,81
"2020-05-23-11",101.00325,52.91675,95.83325,108.5
"2020-05-23-12",81.9165,45.1665,91.25675,110.5
"2020-05-23-13",26.4165,9.75,20.83325,27.5
"2020-05-23-14",0,0,0,0
"2020-05-23-15",0.5,0,0,0
"2020-05-23-16",0,0,0.5,0
"2020-05-23-17",0.5,0,0.5,0
"2020-05-23-18",0.5,0,0,0
"2020-05-23-19",0,0,0,0
"2020-05-23-20",0.5,0,0,0
"2020-05-23-21",0,0,0,0
"2020-05-23-22",0,0,0,0
"2020-05-23-23",0,0,0,0
"2020-05-24-00",0,0,0,0
"2020-05-24-01",0,0,0,0
"2020-05-24-02",0,0,0,0
"2020-05-24-03",0,0,0,0
"2020-05-24-04",0,0,0,0
"2020-05-24-05",0,0,0,0
"2020-05-24-06",0,0,0,0
"2020-05-24-07",1.5,0,1,0
"2020-05-24-08",211.76675,12.5,1,0.5
"2020-05-24-09",122.93,21.25,8.5,10.5
"2020-05-24-10",404.98675,29.25,32.1665,59.5
"2020-05-24-11",74.5,44.16675,40,79.5
"2020-05-24-12",61.41675,44.6665,53.41675,87.5
"2020-05-24-13",62.5,54.58325,76.41675,100.5
"2020-05-24-14",43.58325,53.8335,113.17675,109
"2020-05-24-15",33.58325,51.5,232.50025,103
"2020-05-24-16",26.83325,48.99975,664.37325,86
"2020-05-24-17",21.83325,39.5,609.20025,71
"2020-05-24-18",23.25,41.5,510.64,52.5
"2020-05-24-19",18.41675,100.33675,337.44,28
"2020-05-24-20",8,46.51,68.34,1
"2020-05-24-21",1,0,0,0
"2020-05-24-22",0,0,0,0
"2020-05-24-23",0,0,0,0
"2020-05-25-00",0,0,0,0
"2020-05-25-01",0,0,0,0
"2020-05-25-02",0,0,0,0
"2020-05-25-03",0,0,0,0
"2020-05-25-04",0,0,0,0
"2020-05-25-05",0,0,0,0
"2020-05-25-06",0.5,0,0,0
"2020-05-25-07",82.92,0,0.5,0
"2020-05-25-08",343.12025,16.6665,5,0
"2020-05-25-09",106.84325,22.83325,6,9
"2020-05-25-10",449.54,34,26.58325,51
"2020-05-25-11",50.41675,39,37,75.5
"2020-05-25-12",49.5,47.74975,45,89
"2020-05-25-13",49,43.08325,55.5,91.5
"2020-05-25-14",41.5,50.5,75,95.5
"2020-05-25-15",39.5,54.08325,209.75,97.5
"2020-05-25-16",34.6665,57.25,639.4665,86
"2020-05-25-17",28.1665,48.75,591.4135,72
"2020-05-25-18",23.0835,44,500.507,51
"2020-05-25-19",22.25,104.10325,343.45325,31.5
"2020-05-25-20",5.41675,36,59.59325,1
"2020-05-25-21",2.5,0,0,0
"2020-05-25-22",0.5,0,0,0
"2020-05-25-23",0,0,0,0
"2020-05-26-00",0,0,0,0
"2020-05-26-01",0,0,0,0
"2020-05-26-02",0,0,0,0
"2020-05-26-03",0,0,0,0
"2020-05-26-04",0,0,0,0
"2020-05-26-05",0,0,0,0
"2020-05-26-06",0,0,0,0
"2020-05-26-07",86.34675,0,0,1
"2020-05-26-08",375.13325,18,5,0
"2020-05-26-09",105.84325,26.5,11.08325,9
"2020-05-26-10",482.82675,35.5,27.0835,48.5
"2020-05-26-11",60.41675,39.5,38.91675,82
